"id","logtarg"
593184,3.92691101658181
593273,NA
593303,NA
593532,0
593788,NA
593800,2.18605101956952
593940,3.88259331471635
594130,3.43237290051994
596337,NA
596787,0
597481,3.28091029796768
597490,0
597619,0
599123,0
600482,0
600768,NA
601055,NA
601284,NA
603775,NA
603872,0
604364,NA
604461,NA
604801,NA
605182,3.70990622365589
605476,NA
607355,NA
608521,NA
608840,3.77963353868373
609838,NA
610810,NA
610836,0
610941,NA
613126,NA
613797,0
614700,NA
614726,NA
614785,NA
615986,NA
616400,0
618683,NA
619647,0
620904,NA
622095,0
622397,0
624217,0
624659,0
625574,NA
626651,NA
627038,2.29757224445689
627089,NA
627208,NA
627216,NA
2000164,NA
2000792,2.19722457733622
2001870,NA
2002892,NA
2003120,0
2003279,NA
2004615,NA
2007754,NA
2007860,3.32323529031842
2008386,NA
2008858,0
2009056,0
2009714,0
2011050,NA
2011379,2.89868535702013
2011441,NA
2012065,0
2012545,NA
2012952,NA
2013088,NA
2013355,NA
2014858,4.01638247087836
2015374,NA
2015420,NA
2015560,0
2015595,NA
2018942,NA
2020572,NA
2020831,NA
2021269,0
2022656,NA
2022800,NA
2022907,3.71210689444883
2024470,NA
2025400,NA
2025949,3.57794755242894
2027380,NA
2027720,NA
2028220,NA
2028409,NA
2029227,NA
2030063,NA
2030217,0
2031710,NA
2031833,NA
2033070,NA
2033666,NA
2034190,0
2034506,NA
2034573,NA
2034581,NA
2036029,4.11332926326137
2038188,NA
2039559,3.6317790219989
2040905,NA
2041995,NA
2042045,4.28565288594184
2042177,NA
2042649,NA
2043742,NA
2044242,NA
2044820,0
2046377,NA
2047985,NA
2048140,NA
2048817,NA
2050110,NA
2050978,0
2053772,3.27676693461649
2053896,5.00293810338337
2055406,NA
2055856,NA
2056038,0
2056119,NA
2057140,NA
2057220,3.67096947431849
2058510,NA
2058669,NA
2062410,NA
2063603,NA
2065746,NA
2066840,NA
2068311,NA
2068419,NA
2069040,NA
2071053,0
2072700,NA
2074311,NA
2074338,0
2076470,0
2076705,NA
2077191,NA
2079194,NA
2079674,NA
2082527,NA
2085143,3.43075598636323
2087375,NA
2091933,NA
2092506,NA
2093154,NA
2094606,4.83230527219722
2095157,NA
2096404,NA
2098210,NA
2098911,2.39333917755927
2100886,3.78077416205635
2103176,0
2103419,0
2103672,3.10906068636096
2103800,NA
2104903,3.96461510808995
2105756,3.21607160375283
2106140,NA
2106990,NA
2107775,NA
2107805,3.03735350915598
2110148,0
2110385,NA
2110679,NA
2110997,NA
2112078,NA
2112400,NA
2112477,NA
2112760,NA
2113767,NA
2116332,NA
2118300,NA
2118696,0
2120593,NA
2121247,NA
2121964,0
2122014,NA
2122570,0
2122731,NA
2126109,0
2126710,3.77826209428341
2127113,NA
2129191,NA
2129329,NA
2129710,0
2133466,0
2133717,NA
2134330,4.29045944114839
2134853,0
2136783,NA
2139812,NA
2141850,NA
2143380,NA
2144476,NA
2144506,NA
2145421,NA
2146177,NA
2146673,NA
2147432,NA
2147700,NA
2148900,NA
2150182,NA
2152231,3.16968506777814
2152584,NA
2152703,NA
2152886,NA
2155117,NA
2155478,NA
2155508,0
2156636,NA
2156881,4.48953434906843
2157241,NA
2158523,NA
2158701,NA
2159376,NA
2160331,NA
2160919,NA
2161001,NA
2161826,NA
2162083,NA
2166615,NA
2168707,NA
2168804,3.36210967562304
2170035,NA
2171058,NA
2172151,NA
2173468,NA
2174901,NA
2176238,NA
2177234,NA
2177374,NA
2178176,0
2178630,NA
2180081,NA
2180677,0
2180707,NA
2184460,NA
2184729,NA
2185210,NA
2185237,NA
2185474,NA
2189232,NA
2190338,NA
2192012,NA
2192977,NA
2195267,0
2195275,NA
2196212,NA
2196883,NA
2198002,0
2199572,NA
2199912,NA
2200074,NA
2201364,NA
2201747,NA
2204177,NA
2206463,NA
2207834,NA
2207966,NA
2209861,NA
2209934,4.39011835049796
2211025,NA
2211254,0
2211459,NA
2212749,NA
2213621,NA
2217368,NA
2218500,4.01638247087836
2218780,NA
2218933,NA
2219212,NA
2221187,0
2221381,NA
2221640,NA
2222213,NA
2222310,0
2222450,NA
2222523,2.76945863788287
2226251,NA
2226723,3.34779615426687
2227797,NA
2228203,NA
2228521,NA
2229552,NA
2229781,0
2229846,0
2232294,NA
2232774,NA
2232952,NA
2233878,NA
2234106,3.77849091524909
2234785,NA
2236354,1.78339070664984
2236923,NA
2238802,0
2243709,NA
2243792,NA
2246309,NA
2246910,3.64152479780864
2247372,NA
2248115,3.42751429364828
2248905,NA
2249766,NA
2252430,3.65325164398354
2252538,NA
2252899,NA
2254352,NA
2254905,NA
2255820,NA
2256240,NA
2256894,NA
2258668,3.08831087066278
2258790,NA
2260042,NA
2262983,NA
2264498,NA
2264773,NA
2265923,NA
2266458,NA
2266504,NA
2267276,NA
2267519,NA
2268019,NA
2268370,NA
2268450,NA
2268841,3.5765494154893
2270005,NA
2270390,NA
2271818,NA
2273470,NA
2273560,0
2273578,NA
2273713,NA
2275120,NA
2275198,0
2276135,NA
2276216,NA
2276836,3.45915108373027
2276909,NA
2277107,NA
2277794,NA
2277964,2.3969855740388
2281228,0
2281856,NA
2282178,4.04532892402281
2282453,3.83945165629202
2282666,0
2286300,NA
2286416,0
2288117,3.03687330896729
2288508,NA
2290731,NA
2290804,NA
2291770,NA
2292432,NA
2293358,NA
2293501,NA
2294745,0
2295970,NA
2296071,0
2296411,NA
2297043,0
2297736,1.93874122046869
2298988,0
2300311,NA
2302284,4.46579235562097
2302560,0
2303302,NA
2304090,NA
2306867,NA
2308991,NA
2309696,NA
2310350,4.25702979869177
2311372,NA
2312522,NA
2312794,0
2313510,0
2314266,NA
2317036,0
2317583,0
2318245,0
2318318,NA
2318768,NA
2319934,NA
2320223,NA
2320878,2.76945863788287
2321548,NA
2323877,0
2324628,NA
2325128,1.78339070664984
2325756,3.33005889509571
2326779,NA
2326868,2.88758994490642
2326922,NA
2328488,3.44489463319444
2332078,NA
2332647,NA
2335131,NA
2335336,NA
2335492,NA
2337002,NA
2337371,0
2339269,NA
2339773,NA
2340577,0
2341247,NA
2341522,NA
2341638,0
2344459,NA
2345366,NA
2350327,NA
2351021,NA
2352320,0
2353342,3.82428382459172
2354985,NA
2355183,0
2355213,NA
2355388,NA
2356716,0
2357151,NA
2357534,NA
2359154,NA
2359456,NA
2361175,NA
2361280,0
2362147,3.92691101658181
2363097,NA
2363593,0
2363712,NA
2364255,0
2365049,NA
2372320,2.76631872532674
2373351,2.93332445610759
2374820,0
2375486,NA
2376806,NA
2377080,NA
2377454,NA
2381087,NA
2381940,NA
2381958,2.93916159910258
2386399,NA
2389703,NA
2389886,NA
2391180,0
2391716,0
2392127,3.51154452784553
2392968,NA
2394421,NA
2396866,NA
2397064,0
2398389,NA
2398958,0
2402122,NA
2402262,0
2402378,NA
2403056,NA
2403820,NA
2403854,0
2404010,NA
2404974,NA
2408430,0
2409410,NA
2409666,NA
2409941,0
2410230,NA
2410443,0
2410648,NA
2411750,NA
2411938,NA
2414058,3.8231911246612
2414260,NA
2415380,0
2416360,NA
2417189,NA
2417405,0
2417600,NA
2417855,NA
2419050,0
2420163,NA
2421313,2.83026765376745
2421615,NA
2421739,3.63336584090631
2422042,NA
2424320,NA
2425033,NA
2426498,3.41279621585802
2427419,NA
2427923,0
2428296,NA
2428415,NA
2429993,NA
2430061,NA
2430274,2.60194851188014
2430533,0
2430991,NA
2431211,NA
2432501,NA
2434369,NA
2434660,NA
2435004,NA
2435179,NA
2435977,NA
2436930,NA
2437660,NA
2438607,NA
2438933,3.42913645359284
2439379,NA
2439816,NA
2441667,NA
2442388,NA
2444232,NA
2445417,NA
2445778,NA
2446669,0
2447665,0
2447924,NA
2447975,NA
2449226,0
2451581,NA
2453215,NA
2453517,NA
2454424,NA
2455323,0
2455510,0
2459078,NA
2460467,NA
2460866,0
2462311,NA
2462559,NA
2462729,NA
2464110,3.71112916766938
2464403,NA
2467305,0
2467372,NA
2468140,NA
2468735,NA
2470454,NA
2470900,0
2470950,NA
2472929,NA
2472945,NA
2475014,NA
2476231,3.12676000056551
2479915,NA
2480336,0
2485486,NA
2485702,NA
2485788,NA
2487250,NA
2487268,0
2490480,3.70745509077862
2490706,NA
2491150,NA
2491222,NA
2491257,NA
2492725,NA
2492830,NA
2493217,0
2497697,NA
2498073,NA
2499002,NA
2500574,0
2502143,NA
2503190,4.00076536630537
2505703,NA
2506041,NA
2506688,NA
2507323,NA
2507765,2.63188840099986
2508010,NA
2510081,NA
2510235,NA
2511363,0
2512009,NA
2516306,NA
2517140,NA
2517671,0
2517884,0
2518791,2.38876222928081
2519917,NA
2520125,NA
2522411,NA
2524368,NA
2524996,NA
2528851,4.76728882789648
2529939,NA
2530252,0
2530449,NA
2534002,NA
2536587,NA
2538091,NA
2539110,0
2539241,NA
2540258,NA
2541491,NA
2542331,NA
2544393,3.25424273302979
2545497,0
2546817,NA
2549638,NA
2549875,NA
2554135,NA
2555980,NA
2559420,NA
2559641,NA
2560283,3.03974886691331
2562332,NA
2563363,NA
2564483,NA
2565684,0
2566249,4.800736266818
2566699,NA
2569264,0
2569663,NA
2571820,NA
2571854,NA
2571978,NA
2572303,4.42267478595628
2572621,NA
2573687,NA
2574292,NA
2574624,NA
2575175,3.92986220408667
2578930,NA
2579065,NA
2579146,3.2561714920011
2581825,0
2583143,0
2583194,NA
2583216,NA
2586304,NA
2588110,0
2589850,NA
2590387,NA
2592053,NA
2592568,3.45915108373027
2597977,NA
2599830,0
2602849,NA
2604272,3.28840143203163
2604507,0
2605210,2.88200299534036
2605627,3.55105243666109
2606330,3.9068086285036
2606500,NA
2607425,NA
2608030,NA
2608332,NA
2609878,NA
2611040,NA
2611236,NA
2612356,NA
2613468,0
2613883,NA
2614570,NA
2615908,NA
2615983,NA
2616181,NA
2617072,NA
2618052,0
2618478,NA
2618850,NA
2619814,5.10503582144372
2620529,NA
2620847,0
2621398,NA
2621720,NA
2623056,NA
2624559,3.88567865409258
2625210,NA
2626179,NA
2626942,0
2627361,0
2628929,NA
2631890,NA
2632853,NA
2633256,NA
2637669,NA
2638460,NA
2639890,3.13113664400994
2641445,NA
2642247,NA
2642522,0
2642573,NA
2642751,NA
2643197,NA
2643782,NA
2644100,NA
2644401,NA
2644908,NA
2645491,NA
2648130,1.59938734538865
2648687,0
2649330,NA
2650568,NA
2650649,NA
2650762,NA
2651254,NA
2652927,NA
2653168,0
2654571,3.28802786336208
2654997,NA
2655438,NA
2655489,NA
2656213,NA
2657198,NA
2657317,0
2657414,NA
2659166,NA
2659433,NA
2659700,0
2660083,NA
2660431,NA
2660849,NA
2661438,NA
2661527,0
2663287,NA
2663457,NA
2663503,NA
2663694,NA
2664542,NA
2664810,4.61403035464221
2666324,NA
2666928,NA
2667371,NA
2668564,4.97355571154998
2669323,NA
2669730,NA
2669900,NA
2670194,NA
2672057,NA
2673398,NA
2674475,NA
2674556,NA
2674564,0
2675315,3.3961845331384
2676338,NA
2678365,NA
2678993,NA
2679175,0
2679485,NA
2680521,NA
2682303,NA
2682559,NA
2683270,NA
2683326,NA
2686104,NA
2687208,NA
2687682,NA
2689340,0
2690039,NA
2690438,NA
2691256,0
2691590,NA
2693399,0
2694018,NA
2694123,NA
2694387,NA
2694450,2.19165319130347
2694700,NA
2695863,NA
2695898,0
2695995,NA
2696118,NA
2697106,NA
2697556,NA
2697572,NA
2698242,NA
2699737,4.17438726989564
2699893,4.14297534411942
2699940,NA
2702690,0
2704110,0
2704145,NA
2706679,NA
2707241,NA
2707292,NA
2707489,NA
2707551,NA
2707853,0
2707861,NA
2708116,4.1549687053247
2708361,NA
2708914,NA
2710056,0
2710587,4.52915196198298
2711451,0
2711699,NA
2713411,NA
2714400,NA
2716593,NA
2717450,NA
2718898,0
2719533,3.86136042287901
2719657,NA
2722577,NA
2724650,NA
2725630,NA
2726220,NA
2728850,NA
2729083,3.70720942201565
2730499,NA
2731517,NA
2737833,NA
2738015,NA
2739062,NA
2739828,NA
2741652,3.94738991360904
2743752,NA
2745062,NA
2747430,NA
2749475,0
2750198,NA
2750821,NA
2750937,NA
2751496,NA
2752220,NA
2753022,NA
2756374,NA
2757117,0
2757443,NA
2758156,3.75419849140545
2758423,3.80176090241645
2758776,0
2759519,NA
2763796,NA
2765187,NA
2765322,NA
2765578,0
2766426,NA
2767074,0
2767171,NA
2767201,NA
2767228,0
2767619,2.39333917755927
2768119,NA
2768968,NA
2769093,NA
2769360,4.32585228741097
2770245,NA
2770440,0
2770563,NA
2771896,NA
2774259,NA
2774364,NA
2774550,0
2774658,NA
2775883,NA
2775891,NA
2775972,NA
2776340,NA
2778890,NA
2780801,0
2781298,NA
2781514,0
2782812,NA
2784424,0
2785170,NA
2785293,NA
2787229,NA
2788179,NA
2788993,3.45946590591813
2789060,NA
2789175,0
2789205,NA
2789230,NA
2791382,0
2792583,NA
2792621,NA
2794705,NA
2800241,0
2800411,3.90601316115726
2801442,NA
2803054,NA
2804433,NA
2804930,NA
2805502,NA
2805839,NA
2806690,NA
2807289,NA
2808080,NA
2809095,NA
2809540,0
2810417,4.48153179959776
2810565,2.94180377047301
2811146,NA
2811154,NA
2813335,NA
2813459,1.78339070664984
2815176,NA
2815664,NA
2815885,NA
2815966,0
2816423,NA
2816997,NA
2817020,NA
2819120,0
2820960,NA
2822881,NA
2823942,NA
2824469,NA
2824523,NA
2824558,NA
2826445,0
2826828,NA
2827190,2.82137815980181
2827573,NA
2828359,NA
2830728,0
2830876,NA
2830922,NA
2832178,0
2832674,NA
2833280,0
2833450,NA
2835096,0
2836459,3.03254551130294
2836866,NA
2836904,NA
2837617,NA
2838982,NA
2839075,NA
2843579,NA
2845083,0
2845199,0
2847230,NA
2847299,NA
2849429,NA
2849615,NA
2851261,NA
2852268,NA
2853590,0
2854511,NA
2854856,NA
2855259,NA
2856506,NA
2857952,0
2859378,NA
2860384,4.03777388778833
2862409,NA
2864304,NA
2865203,NA
2865394,NA
2865807,NA
2867028,NA
2867338,0
2867486,0
2868075,NA
2869306,NA
2870410,NA
2870967,0
2872722,NA
2874784,3.36384138390729
2874857,NA
2875292,0
2875764,NA
2875853,0
2878330,NA
2881047,0
2881101,NA
2882442,NA
2882965,NA
2883058,NA
2883430,0
2883872,0
2884437,NA
2886685,NA
2886901,NA
2887088,NA
2887665,0
2887681,NA
2887924,0
2891220,0
2891360,NA
2893835,NA
2894262,4.03565478918524
2895730,NA
2896869,NA
2897156,0
2897237,NA
2898144,0
2898446,NA
2899418,NA
2899566,NA
2899906,NA
2900149,4.08007597130332
2900246,NA
2900980,NA
2901307,NA
2901323,NA
2901870,4.12147263559558
2902001,NA
2903040,NA
2903849,NA
2904349,0
2904977,4.36944785246702
2906813,NA
2906880,NA
2908433,NA
2908484,NA
2908549,NA
2909073,NA
2909120,NA
2909189,NA
2909359,3.3945079838804
2910373,NA
2911329,NA
2911353,NA
2911728,NA
2912414,NA
2912490,NA
2912635,NA
2912902,NA
2913194,NA
2913720,NA
2915693,4.8736688790841
2915774,NA
2915936,NA
2917408,NA
2917580,NA
2918110,NA
2918315,3.16968506777814
2918382,0
2919494,NA
2919818,NA
2920123,0
2920930,NA
2921448,4.31788761055342
2921782,NA
2921995,NA
2922037,NA
2923149,NA
2923513,NA
2923858,NA
2926059,NA
2926504,NA
2926520,NA
2926946,0
2928752,0
2930218,NA
2930315,NA
2932032,0
2934183,0
2935520,2.19165319130347
2936283,NA
2936453,NA
2936887,0
2937093,NA
2937328,0
2937484,NA
2939371,NA
2940310,NA
2940639,NA
2941082,0
2941317,NA
2942062,0
2942682,NA
2946599,NA
2947510,NA
2947897,NA
2949903,NA
2951088,2.93916159910258
2952173,NA
2953579,0
2954141,NA
2954206,NA
2955369,NA
2956322,NA
2956721,NA
2957337,NA
2960150,0
2960273,NA
2960427,NA
2961350,NA
2961466,0
2961873,NA
2963310,NA
2963396,NA
2964333,NA
2964414,0
2964651,NA
2965208,NA
2966140,NA
2966522,NA
2968568,NA
2969521,NA
2969696,NA
2969920,3.92789611428913
2970155,NA
2972409,NA
2973260,NA
2973626,NA
2974525,0
2975696,0
2976668,NA
2978520,NA
2978709,NA
2978776,NA
2981530,NA
2982161,NA
2983974,NA
2984199,NA
2984717,NA
2985268,NA
2985535,NA
2986957,NA
2987554,3.03974886691331
2989727,NA
2989786,NA
2990121,NA
2990571,NA
2990695,NA
2990725,NA
2992582,NA
2992760,NA
2993813,NA
2994356,NA
2996871,NA
2997932,NA
2998432,NA
2998980,NA
2999951,NA
3000230,NA
3000265,NA
3000885,NA
3001784,0
3001873,NA
3003175,0
3003248,2.76945863788287
3005720,NA
3011550,0
3012301,3.97668587795876
3012310,3.71112991380669
3013367,NA
3013510,NA
3014533,NA
3014614,NA
3016340,NA
3017281,NA
3019411,NA
3020525,0
3020886,0
3021408,NA
3021920,NA
3022781,NA
3024296,0
3024563,NA
3026531,NA
3027074,NA
3027236,NA
3028364,0
3028771,0
3031535,NA
3031799,NA
3032086,0
3032221,4.00277681129006
3032329,NA
3034321,NA
3034810,0
3036332,NA
3036650,NA
3037231,NA
3037541,NA
3037673,5.2053787010943
3038220,NA
3038513,0
3039412,NA
3040348,NA
3041433,NA
3042693,NA
3045897,NA
3046079,0
3046230,NA
3047067,2.47653788717618
3047105,NA
3048640,NA
3048829,0
3049639,NA
3052818,NA
3053369,NA
3054446,NA
3054551,3.51897951308109
3055523,NA
3056040,NA
3056210,NA
3059251,NA
3059472,NA
3060390,4.24276421656445
3063488,NA
3064700,2.76631872532674
3068137,3.461037094577
3069192,NA
3069710,0
3072428,NA
3075125,NA
3075974,NA
3077284,3.70598167201582
3077918,NA
3078710,NA
3078752,NA
3082237,0
3083780,0
3085007,0
3085104,0
3088197,NA
3088278,5.00394630594546
3089002,NA
3089010,NA
3090400,NA
3091260,NA
3092801,NA
3092836,0
3094189,NA
3095070,NA
3095886,NA
3095967,0
